,Unnamed: 0,brand,model,price,year,hand_num,horse_power,4x4,fuel_type,engine_volume,valid_test,magnesium_wheels,distance_control,economical,adaptive_cruise_control,cruise_control,country
8577,8577,Opel,Astra,5000.0,2014,2,140.0,0,petrol,1.4,0,0,0,0,0,0,Germany
8578,8578,Mitsubishi,ASX,95000.0,2020,2,150.0,0,petrol,2.0,0,0,0,0,0,0,Japan
8579,8579,Isuzu,Trooper,35000.0,2003,5,159.0,1,diesel,3.0,0,0,0,0,0,0,Japan
8580,8580,Mazda,2,20000.0,2009,3,103.0,0,petrol,1.5,0,0,0,0,0,0,Japan
8581,8581,Mazda,3,10000.0,2008,3,105.0,0,petrol,1.6,0,0,0,0,0,0,Japan
8582,8582,Citroen,Jumpy,113000.0,2018,1,177.0,0,diesel,2.0,0,0,0,0,0,0,France
8583,8583,Volkswagen,Polo,1000.0,2007,7,80.0,0,petrol,1.4,0,0,0,0,0,0,Germany
8584,8584,Nissan,Juke,1000.0,2011,3,117.0,0,petrol,1.6,0,0,0,0,0,0,Japan
8585,8585,Chevrolet,Optra,9000.0,2008,1,109.0,0,electric,1.6,0,0,0,0,0,0,United States
8586,8586,Renault,Capture,45000.0,2017,2,118.0,0,petrol,1.2,0,0,0,0,0,0,France
8587,8587,Audi,Q3,239000.0,2023,1,150.0,0,petrol,1.5,0,0,0,0,0,0,Germany
8588,8588,Kia,CEED,46000.0,2019,1,140.0,0,petrol,1.4,0,0,0,0,0,0,South Korea
8589,8589,Hyundai,Tucson,80000.0,2017,2,155.0,0,petrol,2.0,0,0,0,0,0,0,South Korea
8590,8590,Ford,Transit Custom,144996.0,2018,1,130.0,0,diesel,2.0,0,0,0,0,0,0,United States
8591,8591,Jeep,Grand Cherokee,59900.0,2011,5,241.0,1,diesel,3.0,0,0,0,0,0,0,United States
8592,8592,Kia,Niro Hybrid,122000.0,2021,2,141.0,0,petrol,1.6,0,0,0,0,0,0,South Korea
8593,8593,Chevrolet,Spark,11500.0,2013,2,82.0,0,electric,1.2,0,0,0,0,0,0,United States
8594,8594,Toyota,Camry,21000.0,2008,5,167.0,0,petrol,2.4,0,0,0,0,0,0,Japan
8595,8595,Audi,A4,83000.0,2016,5,190.0,0,petrol,2.0,0,0,0,0,0,0,Germany
8596,8596,Suzuki,Swift,18600.0,2008,3,101.0,0,petrol,1.5,0,0,0,0,0,0,Japan
8597,8597,Chevrolet,Cruze,10500.0,2014,4,117.0,0,electric,1.6,0,0,0,0,0,0,United States
8598,8598,BMW,1 Series,154900.0,2022,1,136.0,0,petrol,1.5,0,0,0,0,0,0,Germany
8599,8599,Land Rover,Range Rover Evoque,155000.0,2016,3,241.0,1,petrol,2.0,0,0,0,0,0,0,United Kingdom
8600,8600,Renault,Master,4000.0,2011,3,150.0,0,diesel,3.5,0,0,0,0,0,0,France
8601,8601,Hyundai,Tucson,63000.0,2016,2,155.0,0,petrol,2.0,0,0,0,0,0,0,South Korea
8602,8602,Hyundai,Tucson,145000.0,2022,1,180.0,0,petrol,1.6,0,0,0,0,0,0,South Korea
8603,8603,Mazda,CX-5,63000.0,2015,2,155.0,0,petrol,2.0,0,0,0,0,0,0,Japan
8604,8604,Renault,Fluence,15500.0,2014,2,115.0,0,petrol,1.6,0,0,0,0,0,0,France
8605,8605,Mazda,3,8500.0,2008,4,105.0,0,petrol,1.6,0,0,0,0,0,0,Japan
8606,8606,Citroen,Jumpy,43500.0,2013,2,163.0,0,diesel,2.0,0,0,0,0,0,0,France
8607,8607,Hyundai,i30CW,15000.0,2010,3,126.0,0,petrol,1.6,0,0,0,0,0,0,South Korea
8608,8608,Audi,A4,45000.0,2012,3,170.0,0,petrol,1.8,0,0,0,0,0,0,Germany
8609,8609,Suzuki,Belno,52000.0,2019,1,90.0,0,petrol,1.2,0,0,0,0,0,0,Japan
8610,8610,Mercedes-Benz,S-CLAss,3000.0,1997,10,224.0,0,petrol,3.2,0,0,0,0,0,0,Germany
8611,8611,Jeep,Jeep Cherokee,85300.0,2015,3,271.0,1,petrol,3.2,0,0,0,0,0,0,United States
8612,8612,Honda,Civic,17000.0,2008,4,140.0,0,petrol,1.8,0,0,0,0,0,0,Japan
8613,8613,Mitsubishi,Pajero,32000.0,1998,5,125.0,1,diesel,2.8,0,0,0,0,0,0,Japan
8614,8614,Cadillac,XT5,116000.0,2017,2,310.0,0,petrol,3.6,0,0,0,0,0,0,United States
8615,8615,Hyundai,i10,40000.0,2017,1,87.0,0,petrol,1.2,0,0,0,0,0,0,South Korea
8616,8616,Mitsubishi,Atrage,22500.0,2014,3,80.0,0,petrol,1.2,0,0,0,0,0,0,Japan
8617,8617,Kia,Niro Hybrid,87000.0,2019,2,141.0,0,hybrid,1.6,0,0,0,0,0,0,South Korea
8618,8618,Kia,Niro Hybrid,71500.0,2017,2,141.0,0,hybrid,1.6,0,0,0,0,0,0,South Korea
8619,8619,Hyundai,Getz,8900.0,2008,4,97.0,0,petrol,1.4,0,0,0,0,0,0,South Korea
8620,8620,Hyundai,Tucson,70000.0,2016,2,132.0,0,petrol,1.6,0,0,0,0,0,0,South Korea
8621,8621,Mazda,6,102000.0,2019,1,195.0,0,petrol,2.5,0,0,0,0,0,0,Japan
8622,8622,Kia,Picanto,69000.0,2020,1,84.0,0,petrol,1.2,0,0,0,0,0,0,South Korea
8623,8623,Mazda,6,22000.0,2009,4,170.0,0,petrol,2.5,0,0,0,0,0,0,Japan
8624,8624,Kia,Sportage,62000.0,2016,3,133.0,0,petrol,1.6,0,0,0,0,0,0,South Korea
8625,8625,Fiat,Ducato,46000.0,2017,3,130.0,0,diesel,2.3,0,0,0,0,0,0,Italy
8626,8626,Mercedes-Benz,S-CLAss,125000.0,2013,4,235.0,0,diesel,3.0,0,0,0,0,0,0,Germany
8627,8627,Mazda,3,3000.0,2015,3,165.0,0,petrol,2.0,0,0,0,0,0,0,Japan
8628,8628,Audi,A3,35000.0,2012,7,125.0,0,petrol,1.4,0,0,0,0,0,0,Germany
8629,8629,BMW,X3,80000.0,2014,3,184.0,1,petrol,2.0,0,0,0,0,0,0,Germany
8630,8630,Chevrolet,Orlando,30000.0,2016,3,140.0,0,electric,1.4,0,0,0,0,0,0,United States
8631,8631,Hyundai,Sonata Hybrid,79100.0,2016,2,154.0,0,hybrid,2.0,0,0,0,0,0,0,South Korea
8632,8632,Peugeot,206,5900.0,2002,3,75.0,0,petrol,1.4,0,0,0,0,0,0,France
8633,8633,Renault,Megane Grand Coupe,50000.0,2018,2,110.0,0,diesel,1.5,0,0,0,0,0,0,France
8634,8634,Skoda,Kodiaq,136000.0,2019,3,190.0,1,petrol,2.0,0,0,0,0,0,0,Czech Republic
8635,8635,Kia,Soul,46500.0,2015,2,128.0,0,diesel,1.6,0,0,0,0,0,0,South Korea
8636,8636,Citroen,Berlingo,1200.0,2015,1,75.0,0,diesel,1.6,0,0,0,0,0,0,France
8637,8637,Hyundai,i30,24900.0,2014,3,135.0,0,petrol,1.6,0,0,0,0,0,0,South Korea
8638,8638,BMW,X4,175000.0,2018,3,184.0,1,petrol,2.0,0,0,0,0,0,0,Germany
8639,8639,Seat,Ibiza,27000.0,2015,2,105.0,0,petrol,1.2,0,0,0,0,0,0,Spain
8640,8640,Hyundai,i10,77000.0,2021,1,84.0,0,petrol,1.2,0,0,0,0,0,0,South Korea
8641,8641,Volkswagen,Passat,16500.0,2009,4,160.0,0,petrol,1.8,0,0,0,0,0,0,Germany
8642,8642,Hyundai,i10,35500.0,2015,2,66.0,0,petrol,1.0,0,0,0,0,0,0,South Korea
8643,8643,Kia,Carnival,25000.0,2009,4,189.0,0,petrol,2.7,0,0,0,0,0,0,South Korea
8644,8644,Honda,Civic,54000.0,2014,2,142.0,0,petrol,1.8,0,0,0,0,0,0,Japan
8645,8645,Mazda,CX-5,40000.0,2012,3,155.0,0,petrol,2.0,0,0,0,0,0,0,Japan
8646,8646,Kia,Picanto,32500.0,2013,2,85.0,0,petrol,1.2,0,0,0,0,0,0,South Korea
8647,8647,Citroen,C3,2000.0,2011,2,120.0,0,petrol,1.6,0,0,0,0,0,0,France
8648,8648,Seat,Ibiza,2000.0,2011,2,105.0,0,petrol,1.2,0,0,0,0,0,0,Spain
8649,8649,Seat,Leon,33500.0,2015,3,105.0,0,petrol,1.2,0,0,0,0,0,0,Spain
