,brand,model,price,year,hand_num,horse_power,4x4,fuel_type,engine_volume,valid_test,magnesium_wheels,distance_control,economical,cruise_control
1056,Land Rover,RANGE ROVER EVOQUE,215000.0,2019,3,200.0,1,electric,2.0,1,1,1,0,0
1057,Lexus,UX,145000.0,2021,2,173.0,0,petrol,2.0,0,1,1,0,1
1058,Kia,PICANTO,65000.0,2020,1,84.0,0,petrol,1.2,1,0,1,0,0
1059,BMW,5 SERIES,47000.0,2012,7,204.0,0,petrol,2.5,1,1,0,0,1
1060,Renault,MEGANE GRAND COUPE,44900.0,2018,3,110.0,0,diesel,1.5,1,1,0,1,0
1061,Toyota,COROLLA,7100.0,2017,3,132.0,0,petrol,1.6,0,1,1,1,0
1062,Hyundai,I20,18500.0,2014,3,85.0,0,petrol,1.2,1,1,1,0,0
1063,Nissan,MICRA,22000.0,2017,1,80.0,0,petrol,1.2,1,0,0,0,0
1064,Toyota,SIENNA,100000.0,2013,2,266.0,0,petrol,3.5,1,1,1,0,0
1065,Mercedes-Benz,S-CLASS COUPE,139000.0,2010,6,612.0,0,petrol,6.0,1,1,0,0,0
1066,Hyundai,IONIQ,67000.0,2018,2,141.0,0,hybrid,1.6,0,1,1,0,0
1067,Chevrolet,CAMARO,165000.0,2017,3,335.0,0,electric,3.6,1,1,1,0,0
1068,Peugeot,3008,128000.0,2023,1,130.0,0,diesel,1.5,0,1,1,0,1
1070,Chevrolet,TRAX,31600.0,2013,2,140.0,0,electric,1.4,0,1,1,1,0
1071,Nissan,QASHQAI,71500.0,2019,3,115.0,0,diesel,1.5,0,1,1,1,0
1072,Mitsubishi,ASX,101500.0,2020,1,150.0,0,petrol,2.0,0,1,1,1,0
1073,MINI,COOPER,82500.0,2014,4,184.0,0,petrol,1.6,0,1,0,0,0
1074,Chevrolet,ORLANDO,12700.0,2016,1,140.0,0,electric,1.4,0,1,1,1,0
1075,Kia,SORENTO,59000.0,2015,3,192.0,0,petrol,2.4,1,1,0,0,0
1076,Chevrolet,BLAZER,165000.0,2020,2,230.0,1,electric,2.0,0,1,1,0,1
1077,Hyundai,TUCSON,128219.0,2019,1,177.0,0,petrol,1.6,0,1,1,0,1
1078,Renault,MEGANE ESTATE/ GRAND TOUR,61000.0,2020,1,116.0,0,diesel,1.5,1,0,1,0,0
1079,Chevrolet,TRAVERSE,34900.0,2010,3,281.0,1,electric,3.6,1,1,0,0,0
1080,Mitsubishi,ASX,66900.0,2018,2,150.0,0,petrol,2.0,1,1,1,0,0
1081,Mitsubishi,OUTLANDER,82475.0,2016,2,150.0,0,petrol,2.0,0,1,1,0,0
1082,MINI,JCW,260000.0,2024,1,231.0,0,petrol,2.0,0,1,1,0,1
1083,Nissan,QASHQAI,98000.0,2020,1,115.0,0,diesel,1.5,0,1,1,1,0
1084,BMW,X6,235000.0,2018,1,258.0,1,diesel,3.0,1,0,0,1,0
1085,Renault,MEGANE GRAND COUPE,96000.0,2021,1,116.0,0,diesel,1.5,1,1,0,1,0
1086,Mitsubishi,ECLIPSE CROSS,96000.0,2018,1,163.0,0,petrol,1.5,1,0,1,0,1
1087,Nissan,X-TRAIL,135000.0,2021,1,160.0,0,petrol,1.3,1,1,1,0,0
1088,Renault,CLIO,7900.0,2023,1,91.0,0,petrol,1.0,1,1,1,0,0
1089,BMW,X4,128000.0,2015,4,258.0,1,diesel,3.0,1,1,0,1,0
1090,Citroen,JUMPY,118975.0,2020,1,149.0,0,diesel,2.0,1,0,1,1,0
1091,Seat,IBIZA,25000.0,2012,4,105.0,0,petrol,1.2,1,1,0,0,0
1092,Nissan,MICRA,30500.0,2018,1,80.0,0,petrol,1.2,1,0,0,1,0
1093,Mazda,CX-5,66000.0,2016,2,165.0,0,petrol,2.0,1,1,0,1,0
1094,MINI,COUNTRYMAN,135000.0,2019,1,136.0,1,hybrid,1.5,1,0,0,0,1
1095,BMW,4 SERIES,20000.0,2023,1,255.0,0,petrol,2.0,0,1,1,0,1
1096,Mercedes-Benz,B-CLASS,75500.0,2017,3,122.0,0,petrol,1.6,1,1,1,0,0
1097,Honda,CIVIC,22000.0,2010,4,140.0,0,petrol,1.8,1,0,0,0,0
1098,Volvo,XC40,179400.0,2020,1,262.0,0,hybrid,1.5,0,0,1,1,0
1099,Peugeot,2008,38500.0,2017,2,110.0,0,petrol,1.2,1,0,1,1,0
1100,Chevrolet,TRAVERSE,125000.0,2019,2,310.0,0,electric,3.6,1,1,1,0,0
1101,Renault,FLUENCE,21000.0,2014,3,110.0,0,diesel,1.5,1,0,0,1,0
1102,Skoda,OCTAVIA,75000.0,2019,1,115.0,0,petrol,1.0,0,0,1,1,1
1103,Skoda,OCTAVIA,88000.0,2019,1,190.0,0,petrol,2.0,0,0,0,0,0
1104,Chevrolet,TRAX,50713.0,2016,2,140.0,0,electric,1.4,0,1,1,0,0
1105,Kia,PICANTO,61000.0,2019,2,84.0,0,petrol,1.2,1,0,1,0,0
1106,Jaguar,XF,74900.0,2016,2,240.0,0,petrol,2.0,1,1,1,0,0
1107,Skoda,OCTAVIA,87000.0,2021,1,110.0,0,petrol,1.0,1,0,0,0,0
1108,Kia,SORENTO,229900.0,2024,0,180.0,0,petrol,2.5,0,0,1,0,1
1109,Toyota,C-HR,110000.0,2021,1,98.0,0,hybrid,1.8,0,0,0,1,1
1110,Chevrolet,EQUINOX,100946.0,2018,1,170.0,0,electric,1.5,0,1,1,0,0
1111,BMW,X6,190000.0,2017,4,258.0,1,diesel,3.0,1,1,0,1,0
1112,BMW,5 SERIES,64000.0,2011,2,204.0,0,petrol,2.5,1,1,0,0,1
1113,Mazda,CX-30,104500.0,2020,1,165.0,0,petrol,2.0,0,1,1,0,1
1114,Skoda,RAPID,35000.0,2017,2,90.0,0,petrol,1.2,1,0,1,1,0
1115,Lexus,RX330,35000.0,2008,5,211.0,1,hybrid,3.3,1,0,0,0,0
1116,Kia,SPORTAGE,75000.0,2017,1,155.0,0,petrol,2.0,1,1,1,0,0
1117,Alfa Romeo,STELVIO,189000.0,2020,1,280.0,1,petrol,2.0,1,1,1,0,0
1118,BMW,3 SERIES,33000.0,2000,3,118.0,0,petrol,1.9,1,0,0,0,0
1119,Mazda,3,20300.0,2021,2,165.0,0,petrol,2.0,0,1,1,0,1
1120,Mazda,CX-5,52500.0,2013,3,155.0,0,petrol,2.0,1,1,0,1,0
1121,BMW,X5,50000.0,2009,10,235.0,1,diesel,3.0,1,1,0,0,0
1122,Hyundai,I10,14000.0,2013,3,69.0,0,petrol,1.1,1,0,0,1,0
1123,Mitsubishi,PAJERO,155000.0,2015,2,200.0,1,diesel,3.2,1,1,0,0,0
1124,Skoda,OCTAVIA,64000.0,2019,2,115.0,0,petrol,1.0,0,1,1,1,0
1125,Mercedes-Benz,GLA,6900.0,2019,1,156.0,0,petrol,1.6,1,1,1,0,0
1126,Land Rover,RANGE ROVER SPORT,420000.0,2021,1,404.0,0,hybrid,2.0,1,0,0,0,0
1127,Skoda,OCTAVIA,73000.0,2019,1,115.0,0,petrol,1.0,0,1,1,1,0
1128,Skoda,SUPERB,24000.0,2011,2,200.0,0,petrol,2.0,1,1,0,0,0
1129,Skoda,KODIAQ,117000.0,2020,1,150.0,0,petrol,1.5,0,1,1,0,1
1130,Toyota,LAND CRUISER,56000.0,2006,7,166.0,1,diesel,3.0,1,1,0,0,0
1131,Chevrolet,MALIBU,84900.0,2019,2,163.0,0,electric,1.5,1,1,1,0,0
1132,Mercedes-Benz,CLE,595000.0,2024,0,258.0,0,petrol,2.0,0,0,0,0,0
1133,Kia,PICANTO,71020.0,2020,1,84.0,0,petrol,1.2,0,0,1,0,0
1134,Skoda,SUPERB,107500.0,2018,1,180.0,0,petrol,1.8,0,1,1,1,0
1135,Mitsubishi,OUTLANDER,118000.0,2020,1,135.0,1,hybrid,2.4,0,1,0,0,1
1136,Suzuki,VITRA,67000.0,2017,3,120.0,1,petrol,1.6,0,1,1,1,0
1137,Peugeot,BOXER,96000.0,2019,3,130.0,0,diesel,2.0,1,0,1,0,0
1138,Kia,PICANTO,29000.0,2014,2,85.0,0,petrol,1.2,1,0,0,0,0
1139,Mitsubishi,TRITON L200,94500.0,2017,3,154.0,1,diesel,2.4,0,1,1,1,0
1140,Porsche,CAYENNE,340000.0,2020,2,340.0,1,petrol,3.0,1,1,0,0,0
1141,Skoda,KODIAQ,157000.0,2021,1,150.0,0,diesel,2.0,1,0,0,0,0
1142,BMW,X3,19900.0,2021,1,184.0,1,hybrid,2.0,1,0,0,1,0
1143,Toyota,COROLLA,67000.0,2017,1,132.0,0,petrol,1.6,0,1,1,1,0
1144,BMW,3 SERIES,194000.0,2019,1,184.0,0,hybrid,2.0,0,1,0,1,1
1145,Kia,SPORTAGE,57000.0,2015,2,132.0,0,petrol,1.6,1,1,1,0,0
1146,Renault,CAPTURE,28000.0,2016,2,118.0,0,petrol,1.2,1,1,0,1,0
1147,BMW,M5,40000.0,2023,1,626.0,1,petrol,4.4,1,0,0,0,0
1148,Mitsubishi,OUTLANDER,83000.0,2016,2,150.0,0,petrol,2.0,1,1,1,0,0
1149,Toyota,LAND CRUISER,209000.0,2017,1,177.0,1,diesel,2.8,1,0,0,0,0
1150,Audi,Q5,92575.0,2016,2,180.0,1,petrol,2.0,1,1,0,0,0
1151,Chevrolet,CAPTIVA,18000.0,2014,3,182.0,0,electric,2.4,1,1,0,0,0
1152,Porsche,CAYENNE,550000.0,2022,1,340.0,1,petrol,3.0,0,1,1,0,1
1153,Land Rover,DISCOVERY SPORT,100000.0,2016,2,180.0,1,diesel,2.0,0,1,1,1,0
1154,BMW,X2,145000.0,2019,3,140.0,0,petrol,1.5,0,1,1,1,0
1155,Jeep,COMPASS,222000.0,2022,1,180.0,1,hybrid,1.3,0,1,1,0,1
1156,Alfa Romeo,STELVIO,232000.0,2022,1,280.0,1,petrol,2.0,1,0,1,0,1
1157,Jeep,GRAND CHEROKEE,10000.0,2021,1,286.0,1,petrol,3.6,1,1,1,0,0
1158,Ford,MUSTANG,75000.0,2008,4,210.0,0,petrol,4.0,1,0,0,0,0
1159,Land Rover,RANGE ROVER EVOQUE,5000.0,2015,4,190.0,1,diesel,2.0,1,1,0,1,0
1160,BMW,X1,94500.0,2016,3,192.0,1,petrol,2.0,1,1,1,0,0
1161,Mercedes-Benz,C-CLASS,355000.0,2023,1,258.0,0,petrol,2.0,0,1,1,0,0
1162,Citroen,JUMPY,160000.0,2022,2,144.0,0,diesel,2.0,0,0,0,0,0
1163,Kia,NIRO PHEV,130000.0,2021,1,141.0,0,hybrid,1.6,0,1,0,1,0
1164,Land Rover,RANGE ROVER EVOQUE,290000.0,2021,1,200.0,1,hybrid,1.5,1,0,0,0,0
1165,Hyundai,IONIQ,55500.0,2017,2,141.0,0,hybrid,1.6,0,1,0,1,0
1166,Audi,A4,19000.0,2019,1,190.0,0,petrol,2.0,0,1,1,0,1
1167,Nissan,MICRA,5000.0,2018,2,80.0,0,petrol,1.2,1,0,0,0,0
1168,Jeep,COMPASS,230000.0,2022,1,240.0,1,hybrid,1.4,0,1,0,0,1
1169,Hyundai,I10,19000.0,2012,4,69.0,0,petrol,1.1,1,0,0,0,0
1170,Volkswagen,GOLF,89000.0,2020,1,150.0,0,petrol,1.5,1,0,0,1,1
1171,Honda,CIVIC,14999.0,2006,1,140.0,0,petrol,1.8,1,0,0,0,0
1172,Lexus,NX,155000.0,2018,2,155.0,1,hybrid,2.5,0,1,1,0,1
1173,Citroen,C3,46990.0,2018,1,110.0,0,petrol,1.2,0,1,1,1,0
1174,Renault,CLIO,2000.0,2014,1,120.0,0,petrol,1.2,1,0,0,0,0
1175,Seat,LEON,19500.0,2011,4,105.0,0,petrol,1.2,1,1,0,1,0
1176,Skoda,SUPERB,102000.0,2018,1,180.0,0,petrol,1.8,0,1,1,1,0
1177,Buick,RENDEZVOUS,13500.0,2006,5,195.0,1,petrol,3.5,1,1,0,0,0
1178,Hyundai,I35,42900.0,2013,3,132.0,0,petrol,1.6,1,1,0,0,0
1179,Suzuki,SX4,49900.0,2017,1,140.0,0,petrol,1.4,0,1,1,0,1
1180,Chrysler,PACIFICA,142000.0,2019,2,280.0,0,petrol,3.6,0,1,1,0,1
1181,Kia,NIRO HYBRID,70900.0,2018,1,141.0,0,hybrid,1.6,0,0,0,1,1
1182,Skoda,KAROQ,80000.0,2018,3,115.0,0,petrol,1.0,0,1,1,0,1
1183,Renault,MEGANE GRAND COUPE,50000.0,2017,3,110.0,0,diesel,1.5,0,1,0,1,0
1184,Hyundai,I30CW,16125.0,2010,2,126.0,0,petrol,1.6,1,0,0,0,0
1185,Kia,PICANTO,2500.0,2022,1,84.0,0,petrol,1.2,0,1,1,1,0
1186,Volvo,XC60,169500.0,2018,1,407.0,1,hybrid,2.0,1,1,0,0,0
1187,Hyundai,I20,22000.0,2011,4,100.0,0,petrol,1.4,1,0,0,0,0
1188,Hyundai,TUCSON,96000.0,2018,2,155.0,0,petrol,2.0,1,1,1,0,0
1189,Mazda,6,142175.0,2022,3,195.0,0,petrol,2.5,0,1,1,0,1
1190,Isuzu,D-MAX,73000.0,2013,2,163.0,0,diesel,2.5,1,1,0,0,0
1191,Volvo,XC60,135000.0,2018,1,407.0,1,hybrid,2.0,1,1,0,0,0
1192,BMW,3 SERIES,230000.0,2022,1,163.0,0,hybrid,2.0,1,0,0,1,0
1193,Skoda,KAMIK,109000.0,2021,2,150.0,0,petrol,1.5,0,1,1,0,1
1194,Skoda,OCTAVIA,63200.0,2017,1,110.0,0,petrol,1.2,1,0,0,0,0
1195,Toyota,COROLLA,49000.0,2015,2,132.0,0,petrol,1.6,1,0,0,1,0
1196,Mercedes-Benz,S-CLASS,235000.0,2017,5,469.0,1,petrol,4.0,1,1,0,0,0
1197,Hyundai,IONIQ,82000.0,2019,3,141.0,0,hybrid,1.6,0,1,1,0,1
1198,Skoda,OCTAVIA,38500.0,2018,2,150.0,0,diesel,2.0,0,0,0,0,0
1199,Skoda,KODIAQ,179000.0,2024,1,150.0,0,petrol,1.5,0,1,1,0,1
1200,Kia,SPORTAGE,65000.0,2016,2,155.0,0,petrol,2.0,0,1,1,0,0
1201,Porsche,PANAMERA,10000.0,2011,4,300.0,0,petrol,3.6,1,1,0,0,0
1202,Dacia,SANDRO,20000.0,2017,2,75.0,0,petrol,1.1,1,0,0,0,0
1203,Nissan,QASHQAI,49900.0,2015,1,115.0,0,petrol,1.2,0,1,1,1,0
1204,Peugeot,2008,77900.0,2020,2,130.0,0,diesel,1.5,0,1,1,1,0
1205,Mitsubishi,OUTLANDER,117000.0,2020,1,150.0,0,petrol,2.0,0,1,1,0,1
1206,Kia,STONIC,98000.0,2023,0,100.0,0,petrol,1.4,0,1,1,1,0
1207,Alfa Romeo,MITO,26000.0,2010,6,170.0,0,petrol,1.4,1,1,0,1,0
1208,Lexus,IS300H,110900.0,2017,1,181.0,0,hybrid,2.5,0,1,0,1,0
1209,Ssangyong,RODIOS,11800.0,2006,3,165.0,0,diesel,2.7,1,1,0,0,0
1210,Hyundai,SANTA FE,83000.0,2017,2,192.0,1,petrol,2.4,1,1,1,0,0
1211,Mazda,CX-5,5700.0,2014,2,155.0,0,petrol,2.0,1,1,0,1,0
1212,Renault,MASTER,158000.0,2021,1,150.0,0,diesel,3.5,1,0,0,0,0
1213,Kia,NIRO HYBRID,87000.0,2017,1,141.0,0,hybrid,1.6,0,1,1,1,0
1214,Volvo,XC60,173000.0,2018,1,407.0,1,hybrid,2.0,1,1,1,0,0
1215,Nissan,QASHQAI,45000.0,2016,6,115.0,0,petrol,1.2,0,1,1,1,0
1216,Toyota,COROLLA HYBRID,103000.0,2020,2,98.0,0,hybrid,1.8,0,1,0,1,0
1217,Toyota,COROLLA,15500.0,2008,4,110.0,0,petrol,1.6,0,0,0,0,0
1218,Honda,JAZZ,8000.0,2006,3,83.0,0,petrol,1.3,1,0,0,0,0
1219,Kia,PICANTO,87000.0,2023,1,84.0,0,petrol,1.2,0,1,1,1,0
1220,Mazda,3,1500.0,2009,4,105.0,0,petrol,1.6,1,0,0,0,0
1221,Mitsubishi,SPACE STAR,61500.0,2021,1,71.0,0,petrol,1.2,1,0,1,0,0
1222,Citroen,C4,27000.0,2016,2,130.0,0,petrol,1.2,1,1,0,1,0
1223,Volkswagen,GOLF GTI,197000.0,2021,1,245.0,0,petrol,2.0,0,1,1,0,1
1224,Mitsubishi,OUTLANDER,60000.0,2016,4,150.0,0,petrol,2.0,1,1,0,0,0
1225,Jeep,GRAND CHEROKEE,212000.0,2021,1,295.0,1,petrol,3.6,1,1,0,0,0
1226,Mercedes-Benz,C-CLASS,405000.0,2022,3,390.0,1,petrol,3.0,1,0,1,0,1
1227,Hyundai,I30,40000.0,2016,2,135.0,0,petrol,1.6,0,1,1,1,0
1228,Peugeot,BOXER,55000.0,2018,1,130.0,0,diesel,2.0,1,0,1,0,0
1229,Hyundai,I25,49000.0,2018,2,100.0,0,petrol,1.4,1,0,1,0,0
1230,Hyundai,TUCSON,93000.0,2018,2,155.0,0,petrol,2.0,1,1,0,0,0
1231,Volkswagen,POLO,4100.0,2017,2,90.0,0,petrol,1.2,1,1,0,1,0
1232,Mercedes-Benz,A-CLASS,79000.0,2016,2,122.0,0,petrol,1.6,0,1,1,1,0
1233,Isuzu,4X4 D-MAX,110000.0,2020,3,163.0,1,diesel,1.9,0,1,1,1,0
1234,BMW,M2,280000.0,2018,4,370.0,0,petrol,3.0,1,1,1,0,0
1235,Mazda,3,35900.0,2014,3,120.0,0,petrol,1.5,0,1,0,0,0
1236,Audi,Q3,269000.0,2023,1,150.0,0,hybrid,1.4,0,1,1,0,0
1237,Seat,LEON,38900.0,2014,2,105.0,0,petrol,1.2,1,1,0,1,0
1238,Kia,SPORTAGE,95000.0,2020,5,177.0,0,petrol,1.6,0,1,1,0,1
1239,Land Rover,RANGE ROVER,599000.0,2020,2,300.0,1,hybrid,2.0,0,0,0,0,0
1240,Mazda,2,24000.0,2013,4,103.0,0,petrol,1.5,1,0,0,0,0
1241,Kia,SPORTAGE,89000.0,2019,1,177.0,1,petrol,1.6,1,1,1,0,0
1242,Volkswagen,POLO,32900.0,2014,2,85.0,0,petrol,1.4,1,0,0,0,0
1243,Mitsubishi,OUTLANDER,59000.0,2014,2,150.0,0,petrol,2.0,1,1,0,0,0
1244,Kia,PICANTO,29000.0,2013,2,85.0,0,petrol,1.2,1,0,0,0,0
1245,Isuzu,D-MAX,69770.0,2016,2,163.0,0,diesel,2.5,1,0,1,0,0
1246,Mitsubishi,OUTLANDER,63000.0,2014,3,150.0,1,petrol,2.0,1,1,0,1,0
1247,Jeep,WRANGLER,359500.0,2023,1,285.0,1,petrol,3.6,1,1,1,0,0
1248,Nissan,X-TRAIL,80000.0,2018,1,130.0,0,diesel,1.6,0,1,1,1,0
1249,Citroen,C4,22000.0,2016,2,130.0,0,petrol,1.2,1,1,0,1,0
1250,Kia,SPORTAGE,97000.0,2019,1,155.0,0,petrol,2.0,1,1,1,0,0
1251,Nissan,X-TRAIL,101000.0,2018,2,130.0,0,diesel,1.6,0,1,1,1,0
1252,Kia,OPTIMA,29000.0,2019,5,136.0,0,diesel,1.6,0,1,1,1,0
1253,Mercedes-Benz,G CLASS,450000.0,2012,5,211.0,1,diesel,3.0,1,1,0,0,0
1254,Isuzu,4X4 D-MAX,110000.0,2016,2,163.0,1,diesel,2.5,1,0,0,0,0
1255,Jeep,GRAND CHEROKEE,235000.0,2022,1,286.0,1,petrol,3.6,1,1,0,0,0
1256,Mitsubishi,L200,145000.0,2020,1,150.0,1,diesel,2.3,1,1,1,0,0
1257,Mazda,3,21000.0,2010,8,150.0,0,petrol,2.0,1,1,0,0,0
1258,Nissan,QASHQAI,4200.0,2011,4,140.0,0,petrol,2.0,1,0,0,0,0
1259,Mitsubishi,ECLIPSE CROSS,90000.0,2019,1,163.0,0,petrol,1.5,1,1,1,0,0
1260,BMW,X5,261000.0,2015,2,575.0,1,petrol,4.4,0,1,0,0,0
1261,Kia,CARNIVAL,110000.0,2016,2,276.0,0,petrol,3.3,1,1,1,0,0
1262,Subaru,XV,77000.0,2019,1,114.0,1,petrol,1.6,0,1,1,1,0
1263,Renault,MEGANE GRAND COUPE,59000.0,2019,3,110.0,0,diesel,1.5,1,1,0,1,0
1264,Mitsubishi,OUTLANDER,99500.0,2018,1,150.0,0,petrol,2.0,0,1,1,0,1
1265,Lexus,LS460,46000.0,2008,2,381.0,0,petrol,4.6,0,1,0,0,0
1266,Hyundai,I10,32000.0,2014,3,66.0,0,petrol,1.0,0,1,0,0,0
1267,Mercedes-Benz,VITO,41000.0,2009,0,109.0,0,diesel,2.1,1,0,0,0,0
1268,Dodge,RAM,25500.0,2022,1,370.0,1,petrol,6.7,1,0,0,0,0
1269,Nissan,MICRA,17500.0,2012,1,80.0,0,petrol,1.2,1,0,0,0,0
1270,Kia,PICANTO,39900.0,2016,3,85.0,0,petrol,1.2,1,1,1,0,0
1271,Suzuki,VITRA,65000.0,2016,2,120.0,1,petrol,1.6,0,1,1,1,0
1272,Audi,Q5,165000.0,2018,2,190.0,1,diesel,2.0,0,1,1,0,0
1273,Audi,Q5,160000.0,2018,2,252.0,1,petrol,2.0,1,1,1,0,0
1274,Hyundai,SONATA HYBRID,51500.0,2017,2,154.0,0,hybrid,2.0,0,1,1,0,0
1275,Mazda,2,83000.0,2021,1,116.0,0,petrol,1.5,1,1,1,0,0
1276,Hyundai,ELANTRA HYBRID,124500.0,2022,3,139.0,0,hybrid,1.6,0,0,0,0,1
1277,Opel,CORSA,7999.0,2012,2,85.0,0,petrol,1.2,1,0,0,0,0
1278,Hyundai,TUCSON,99000.0,2019,2,177.0,0,petrol,1.6,0,1,1,0,1
1279,Suzuki,GRAND VITRA,49900.0,2009,6,166.0,1,petrol,2.4,1,1,0,0,0
1280,Nissan,X-TRAIL,79500.0,2017,1,130.0,0,diesel,1.6,0,1,1,1,0
1281,Peugeot,208,28800.0,2016,2,110.0,0,petrol,1.2,1,0,0,1,0
1282,Skoda,OCTAVIA,51800.0,2016,2,110.0,0,petrol,1.2,1,0,0,0,0
1283,Land Rover,RANGE ROVER SPORT,49900.0,2007,6,390.0,1,petrol,4.2,1,1,0,0,0
1284,Isuzu,D-MAX,85225.0,2017,1,163.0,0,diesel,1.9,1,0,1,1,0
1285,Toyota,COROLLA,15000.0,2009,7,124.0,0,petrol,1.6,1,0,0,0,0
1286,BMW,5 SERIES,65000.0,2015,10,184.0,0,petrol,2.0,1,1,0,0,0
1287,Land Rover,RANGE ROVER EVOQUE,24000.0,2019,2,249.0,1,petrol,2.0,0,1,1,0,1
1288,Toyota,C-HR,95000.0,2018,2,98.0,0,hybrid,1.8,0,1,1,0,1
1289,Toyota,COROLLA HYBRID,92000.0,2020,1,98.0,0,petrol,1.8,0,1,1,0,1
1290,Subaru,OUTBACK,52000.0,2016,3,175.0,1,petrol,2.5,1,1,0,0,0
1291,Skoda,OCTAVIA,19000.0,2012,4,105.0,0,petrol,1.2,1,0,0,0,0
1292,Peugeot,308,28000.0,2015,2,130.0,0,petrol,1.2,0,0,0,1,0
1293,Subaru,FORESTER,125000.0,2021,1,182.0,1,petrol,2.5,1,1,1,0,0
1294,Toyota,PRIUS,20000.0,2008,5,76.0,0,hybrid,1.5,0,1,0,1,0
1295,Skoda,OCTAVIA,108000.0,2021,1,110.0,0,petrol,1.0,1,0,0,0,0
1296,McLaren,MCLAREN 720S,2800000.0,2022,1,720.0,0,petrol,4.0,1,0,0,0,0
1297,Hyundai,SONATA HYBRID,63900.0,2017,3,154.0,0,hybrid,2.0,0,1,1,0,0
1298,Skoda,OCTAVIA,85000.0,2018,4,180.0,0,petrol,1.8,0,0,0,0,0
1299,Kia,PICANTO,32900.0,2014,2,85.0,0,petrol,1.2,1,1,0,0,0
1300,BMW,4 SERIES,244900.0,2021,2,184.0,0,petrol,2.0,1,1,1,0,0
1301,Kia,SPORTAGE,57900.0,2017,1,132.0,0,petrol,1.6,1,1,1,0,0
1302,BMW,X6,649000.0,2023,1,523.0,1,petrol,4.4,1,0,1,0,0
1303,Kia,PICANTO,66900.0,2022,1,84.0,0,petrol,1.2,0,1,1,1,0
1304,Skoda,KODIAQ,167900.0,2023,1,150.0,0,petrol,1.5,0,1,1,0,1
1305,Kia,SPORTAGE,105000.0,2019,1,155.0,0,petrol,2.0,1,1,1,0,0
1306,BMW,7 SERIES,420000.0,2020,2,286.0,0,hybrid,3.0,0,0,1,0,1
1307,Hyundai,IX35,40650.0,2013,3,163.0,0,petrol,2.0,1,1,0,0,0
1308,Volvo,XC90,5000.0,2016,3,225.0,1,diesel,2.0,0,1,1,0,1
1309,Kia,RIO,4000.0,2019,2,120.0,0,petrol,1.0,1,1,0,1,0
1310,Nissan,QASHQAI,26900.0,2014,3,117.0,0,petrol,1.6,1,0,1,1,0
1311,Audi,Q3,86000.0,2017,4,180.0,1,petrol,2.0,1,1,0,1,0
1312,Mitsubishi,ASX,74000.0,2018,1,150.0,0,petrol,2.0,1,1,1,0,0
1313,Isuzu,D-MAX,70000.0,2015,2,163.0,0,diesel,2.5,1,0,1,0,0
1314,Hyundai,IONIQ,89950.0,2019,1,141.0,0,hybrid,1.6,1,0,0,1,0
1315,Nissan,QASHQAI,42000.0,2015,2,115.0,0,petrol,1.2,0,1,1,1,0
1316,Cadillac,XT5,160000.0,2018,1,310.0,1,petrol,3.6,1,0,1,0,0
1317,Chevrolet,TRAVERSE,115000.0,2017,2,288.0,1,electric,3.6,1,1,1,0,0
1318,Subaru,FORESTER,155000.0,2021,1,182.0,1,petrol,2.5,0,1,1,0,1
1319,Hyundai,SONATA HYBRID,93200.0,2018,2,154.0,0,hybrid,2.0,0,1,1,0,0
1320,Nissan,QASHQAI,47500.0,2014,1,115.0,0,petrol,1.2,0,1,1,1,0
1321,Audi,Q3,77000.0,2015,1,180.0,1,petrol,2.0,1,1,0,1,0
1322,Ford,FOCUS,13500.0,2014,2,125.0,0,petrol,1.6,0,0,0,0,0
1323,Suzuki,SWIFT,18400.0,2009,3,101.0,0,petrol,1.5,1,1,0,0,0
1324,BMW,3 SERIES,104900.0,2016,1,184.0,0,petrol,2.0,0,1,1,1,0
1325,Toyota,COROLLA HYBRID,78900.0,2019,1,98.0,0,petrol,1.8,0,1,0,1,1
1326,Volkswagen,GOLF,1500.0,2008,3,102.0,0,petrol,1.6,1,0,0,0,0
1327,Skoda,OCTAVIA,40675.0,2015,2,110.0,0,petrol,1.2,1,0,0,0,0
1328,Volkswagen,POLO GTI,52900.0,2014,7,180.0,0,petrol,1.4,1,1,0,1,0
1329,Toyota,C-HR,92450.0,2018,2,98.0,0,hybrid,1.8,0,1,0,0,1
1330,Mitsubishi,LANCER,16400.0,2011,3,109.0,0,petrol,1.5,1,0,0,0,0
1331,Skoda,OCTAVIA,65000.0,2017,2,150.0,0,petrol,1.4,0,0,0,0,0
1332,Skoda,FABIA,14000.0,2012,3,86.0,0,petrol,1.4,1,0,0,0,0
1333,Jeep,COMPASS,245000.0,2022,1,240.0,1,hybrid,1.4,1,1,0,0,0
1334,BMW,X3,75500.0,2014,4,184.0,1,petrol,2.0,1,1,0,0,0
1335,Nissan,X-TRAIL,74950.0,2016,3,130.0,0,diesel,1.6,0,1,1,1,0
1336,Toyota,COROLLA HYBRID,88800.0,2019,1,98.0,0,hybrid,1.8,0,1,1,0,0
1337,Volkswagen,KRAVEL,10000.0,2018,3,150.0,0,diesel,2.0,0,1,1,0,1
1338,Hyundai,I35,35000.0,2013,3,132.0,0,petrol,1.6,1,0,0,0,0
1339,Kia,SPORTAGE,104000.0,2021,1,177.0,0,petrol,1.6,1,1,1,0,0
1340,Toyota,AVENSIS,12000.0,2012,2,152.0,0,petrol,2.0,1,0,0,0,0
